property_id,policy_id,year_built,construction,area_sqm,floors,has_alarm,replacement_cost,location_type,sprinkler_grade,building_value,contents_value
H-011047,P-011047,1971.0,brick,136.0,2.0,False,135872.14,,,,
H-011048,P-011048,1992.0,brick,184.0,1.0,True,216910.3,,,,
C-011055,P-011055,,,,,,,office,C,2973534.21,550342.27
H-011060,P-011060,1999.0,concrete,111.0,1.0,False,95920.55,,,,
C-011061,P-011061,,,,,,,warehouse,B,4475655.06,1589288.71
C-011066,P-011066,,,,,,,warehouse,A,833651.95,2249668.46
H-011067,P-011067,1992.0,concrete,80.0,2.0,True,69443.17,,,,
H-011068,P-011068,2023.0,concrete,51.0,1.0,False,55969.98,,,,
H-011072,P-011072,2011.0,brick,97.0,2.0,False,99453.95,,,,
H-011073,P-011073,1972.0,brick,40.0,1.0,False,26345.21,,,,
H-011075,P-011075,1987.0,concrete,40.0,1.0,True,39595.97,,,,
H-011076,P-011076,1985.0,brick,131.0,1.0,True,126799.3,,,,
H-011078,P-011078,1972.0,concrete,103.0,2.0,False,61956.58,,,,
H-011079,P-011079,2023.0,concrete,130.0,1.0,True,110399.93,,,,
H-011080,P-011080,2004.0,brick,107.0,3.0,True,58922.03,,,,
C-011082,P-011082,,,,,,,office,B,2681812.01,1339749.0
H-011092,P-011092,1987.0,concrete,195.0,1.0,False,154154.89,,,,
H-011093,P-011093,2006.0,brick,82.0,2.0,True,57302.96,,,,
C-011095,P-011095,,,,,,,warehouse,C,4265666.41,1216081.61
C-011098,P-011098,,,,,,,office,A,4068221.99,279440.56
C-011100,P-011100,,,,,,,office,B,4174661.3,1652233.17
H-011106,P-011106,1970.0,brick,94.0,1.0,False,96220.68,,,,
H-011107,P-011107,1994.0,brick,119.0,3.0,True,129184.42,,,,
H-011108,P-011108,1976.0,concrete,163.0,2.0,True,164294.46,,,,
H-011110,P-011110,1998.0,concrete,100.0,1.0,True,125988.85,,,,
C-011113,P-011113,,,,,,,office,B,1343421.91,1797721.73
H-011114,P-011114,2000.0,concrete,79.0,1.0,True,76423.58,,,,
H-011119,P-011119,2008.0,concrete,70.0,2.0,False,52929.1,,,,
H-011120,P-011120,1991.0,brick,79.0,3.0,True,50122.81,,,,
H-011121,P-011121,1987.0,brick,88.0,1.0,True,77980.27,,,,
C-011123,P-011123,,,,,,,retail,B,4175916.59,913515.93
H-011126,P-011126,1996.0,brick,131.0,1.0,True,90302.65,,,,
C-011128,P-011128,,,,,,,warehouse,B,4942197.63,1241706.1
H-011138,P-011138,1977.0,brick,137.0,1.0,True,103305.25,,,,
H-011139,P-011139,1989.0,brick,71.0,1.0,True,66761.71,,,,
C-011140,P-011140,,,,,,,office,B,4251775.54,1598593.87
C-011146,P-011146,,,,,,,retail,None,2867282.03,98608.32
H-011147,P-011147,1979.0,concrete,88.0,1.0,True,100094.11,,,,
H-011149,P-011149,1979.0,brick,124.0,1.0,True,125366.98,,,,
H-011151,P-011151,2015.0,brick,134.0,3.0,False,133941.42,,,,
H-011152,P-011152,2021.0,brick,101.0,3.0,True,96536.27,,,,
H-011154,P-011154,1966.0,concrete,40.0,1.0,True,26857.46,,,,
C-011156,P-011156,,,,,,,warehouse,A,868250.45,330682.11
H-011161,P-011161,1967.0,brick,110.0,1.0,True,120263.16,,,,
C-011163,P-011163,,,,,,,warehouse,C,3218067.81,474356.41
C-011167,P-011167,,,,,,,office,C,3511973.66,786567.35
C-011168,P-011168,,,,,,,office,B,1118890.64,1257488.82
H-011170,P-011170,2014.0,brick,60.0,1.0,True,58788.34,,,,
H-011172,P-011172,2011.0,brick,127.0,1.0,False,100231.26,,,,
H-011173,P-011173,1967.0,brick,86.0,2.0,False,89999.72,,,,
H-011175,P-011175,1965.0,brick,124.0,2.0,False,82626.27,,,,
H-011181,P-011181,1984.0,wood,97.0,1.0,True,78628.32,,,,
H-011182,P-011182,1987.0,brick,131.0,1.0,True,117331.41,,,,
H-011185,P-011185,1984.0,brick,135.0,1.0,True,92929.37,,,,
C-011186,P-011186,,,,,,,office,None,207032.24,2227503.67
H-011188,P-011188,1993.0,brick,111.0,3.0,True,95712.32,,,,
H-011189,P-011189,2004.0,brick,118.0,1.0,True,100046.41,,,,
H-011191,P-011191,1986.0,brick,186.0,1.0,True,190110.25,,,,
H-011192,P-011192,2016.0,concrete,153.0,1.0,False,103671.6,,,,
H-011195,P-011195,2021.0,brick,99.0,2.0,True,85064.25,,,,
C-011197,P-011197,,,,,,,warehouse,B,3953635.31,1882086.26
H-011202,P-011202,1999.0,concrete,81.0,1.0,False,82106.83,,,,
H-011205,P-011205,2009.0,brick,48.0,2.0,True,51114.2,,,,
H-011206,P-011206,1988.0,concrete,80.0,1.0,True,55758.2,,,,
C-011216,P-011216,,,,,,,retail,C,4732106.5,717232.43
H-011217,P-011217,2019.0,brick,197.0,1.0,False,182910.2,,,,
C-011218,P-011218,,,,,,,factory,A,2158086.72,632789.86
H-011221,P-011221,2003.0,concrete,57.0,2.0,False,54136.53,,,,
H-011226,P-011226,1968.0,concrete,93.0,1.0,True,80946.55,,,,
H-011231,P-011231,2001.0,brick,119.0,1.0,False,96982.51,,,,
H-011232,P-011232,2023.0,brick,84.0,1.0,False,72598.39,,,,
H-011233,P-011233,2017.0,brick,94.0,1.0,True,94257.1,,,,
H-011235,P-011235,2018.0,concrete,98.0,1.0,True,118231.45,,,,
C-011237,P-011237,,,,,,,office,None,1070754.29,2203096.59
H-011240,P-011240,1979.0,concrete,139.0,1.0,True,100335.18,,,,
C-011242,P-011242,,,,,,,factory,B,338680.99,1755700.11
H-011243,P-011243,1976.0,wood,133.0,1.0,False,130101.19,,,,
H-011247,P-011247,1986.0,wood,98.0,1.0,False,104266.19,,,,
C-011248,P-011248,,,,,,,warehouse,C,3534227.79,1668233.23
C-011249,P-011249,,,,,,,factory,A,126698.19,594599.83
H-011250,P-011250,1980.0,brick,112.0,3.0,False,95897.29,,,,
H-011252,P-011252,1967.0,concrete,142.0,1.0,True,112032.1,,,,
H-011256,P-011256,1988.0,wood,170.0,3.0,True,217941.77,,,,
H-011258,P-011258,1966.0,brick,189.0,2.0,False,136591.7,,,,
H-011261,P-011261,1998.0,concrete,188.0,1.0,True,181600.18,,,,
H-011262,P-011262,2018.0,concrete,123.0,2.0,True,111670.59,,,,
H-011265,P-011265,2013.0,brick,90.0,1.0,False,96879.07,,,,
H-011271,P-011271,2021.0,concrete,128.0,2.0,True,127118.46,,,,
H-011273,P-011273,1983.0,brick,133.0,3.0,True,145797.31,,,,
H-011274,P-011274,2005.0,concrete,143.0,1.0,True,135579.05,,,,
C-011275,P-011275,,,,,,,retail,None,3060748.32,1501472.93
C-011277,P-011277,,,,,,,warehouse,B,4047855.19,1793617.18
H-011278,P-011278,1992.0,concrete,128.0,2.0,True,136677.07,,,,
H-011279,P-011279,1985.0,brick,97.0,1.0,True,74506.79,,,,
H-011280,P-011280,1993.0,brick,56.0,2.0,False,51970.17,,,,
H-011282,P-011282,1996.0,concrete,40.0,2.0,False,37150.58,,,,
H-011283,P-011283,1994.0,brick,216.0,1.0,True,175287.72,,,,
H-011288,P-011288,1988.0,brick,63.0,1.0,True,69997.33,,,,
H-011289,P-011289,2001.0,brick,138.0,1.0,False,130206.28,,,,
C-011290,P-011290,,,,,,,warehouse,B,3939246.5,1715704.44
C-011292,P-011292,,,,,,,factory,B,2671106.2,1145136.51
H-011296,P-011296,1998.0,brick,140.0,2.0,False,106886.36,,,,
C-011299,P-011299,,,,,,,office,A,1463310.7,335645.08
H-011303,P-011303,2022.0,brick,113.0,1.0,False,88550.91,,,,
H-011304,P-011304,1971.0,concrete,71.0,1.0,True,67567.6,,,,
H-011308,P-011308,2017.0,concrete,129.0,1.0,True,164835.35,,,,
H-011312,P-011312,1995.0,brick,66.0,1.0,True,54886.66,,,,
H-011313,P-011313,1989.0,brick,140.0,1.0,False,142136.49,,,,
C-011315,P-011315,,,,,,,office,B,2953350.62,103618.76
H-011316,P-011316,1996.0,concrete,96.0,2.0,True,64916.85,,,,
H-011318,P-011318,1979.0,wood,105.0,3.0,False,111777.54,,,,
H-011323,P-011323,1978.0,concrete,106.0,1.0,False,112803.39,,,,
H-011324,P-011324,2004.0,brick,124.0,2.0,True,91202.68,,,,
C-011325,P-011325,,,,,,,office,C,2213811.49,1379739.48
C-011326,P-011326,,,,,,,warehouse,B,3648923.03,2080942.85
H-011327,P-011327,1995.0,wood,56.0,1.0,True,49997.77,,,,
H-011329,P-011329,1968.0,concrete,99.0,1.0,True,89330.84,,,,
C-011330,P-011330,,,,,,,office,B,1695719.54,2400762.3
H-011331,P-011331,2023.0,concrete,113.0,1.0,False,86905.55,,,,
H-011332,P-011332,2002.0,brick,113.0,1.0,False,98601.3,,,,
H-011336,P-011336,2008.0,brick,113.0,2.0,False,93249.01,,,,
H-011339,P-011339,1971.0,concrete,130.0,1.0,True,110022.96,,,,
H-011353,P-011353,2010.0,concrete,75.0,2.0,True,65926.64,,,,
H-011354,P-011354,1970.0,brick,78.0,1.0,True,66309.68,,,,
H-011355,P-011355,2012.0,concrete,77.0,3.0,False,64675.97,,,,
C-011357,P-011357,,,,,,,factory,B,1716082.3,224962.45
H-011361,P-011361,1988.0,brick,104.0,1.0,False,101003.77,,,,
H-011367,P-011367,1991.0,brick,82.0,2.0,True,81088.35,,,,
H-011369,P-011369,1987.0,brick,44.0,1.0,True,37701.95,,,,
C-011372,P-011372,,,,,,,warehouse,B,4537726.77,347485.95
H-011373,P-011373,1989.0,wood,106.0,1.0,False,87825.73,,,,
H-011376,P-011376,2001.0,concrete,147.0,3.0,False,129207.88,,,,
H-011377,P-011377,1996.0,brick,157.0,2.0,False,179247.17,,,,
H-011378,P-011378,1977.0,concrete,122.0,1.0,True,75492.42,,,,
H-011381,P-011381,1976.0,brick,57.0,1.0,True,47272.85,,,,
H-011382,P-011382,2007.0,concrete,147.0,1.0,False,168821.55,,,,
H-011383,P-011383,1992.0,brick,104.0,2.0,True,89613.95,,,,
H-011386,P-011386,1978.0,concrete,224.0,1.0,True,168418.88,,,,
H-011388,P-011388,2015.0,concrete,111.0,2.0,False,78157.47,,,,
H-011392,P-011392,1986.0,concrete,102.0,3.0,True,85158.58,,,,
H-011394,P-011394,2014.0,brick,104.0,1.0,False,98047.01,,,,
C-011395,P-011395,,,,,,,factory,A,904541.38,1864494.34
C-011396,P-011396,,,,,,,office,B,1582840.16,71782.69
H-011402,P-011402,2011.0,brick,108.0,1.0,False,92162.71,,,,
H-011404,P-011404,2013.0,concrete,142.0,2.0,False,114518.25,,,,
H-011406,P-011406,2008.0,brick,146.0,1.0,True,154875.54,,,,
H-011408,P-011408,2011.0,brick,41.0,1.0,True,36661.59,,,,
C-011412,P-011412,,,,,,,warehouse,A,1317325.36,1374948.77
H-011416,P-011416,2018.0,brick,177.0,1.0,True,183957.53,,,,
H-011422,P-011422,1981.0,concrete,120.0,1.0,True,138912.24,,,,
H-011425,P-011425,1988.0,concrete,151.0,2.0,False,124970.47,,,,
H-011427,P-011427,1970.0,brick,138.0,2.0,True,120462.6,,,,
H-011428,P-011428,1978.0,concrete,143.0,1.0,True,80772.03,,,,
H-011431,P-011431,1988.0,brick,117.0,1.0,False,75050.93,,,,
H-011432,P-011432,2008.0,concrete,140.0,2.0,False,138513.1,,,,
H-011438,P-011438,1985.0,wood,130.0,1.0,False,99685.05,,,,
C-011439,P-011439,,,,,,,warehouse,B,3388103.52,1654468.84
H-011441,P-011441,1997.0,concrete,154.0,1.0,True,181282.35,,,,
H-011443,P-011443,1997.0,brick,96.0,2.0,True,115327.26,,,,
C-011445,P-011445,,,,,,,warehouse,B,1798603.39,1760856.38
H-011446,P-011446,1973.0,brick,99.0,1.0,True,73737.59,,,,
H-011449,P-011449,2019.0,brick,87.0,2.0,True,86933.66,,,,
H-011452,P-011452,2019.0,concrete,101.0,2.0,True,108696.02,,,,
C-011454,P-011454,,,,,,,warehouse,C,2183991.77,1560745.5
C-011455,P-011455,,,,,,,office,None,4131681.08,1346582.34
H-011458,P-011458,2007.0,brick,99.0,1.0,True,93146.54,,,,
H-011459,P-011459,2008.0,brick,130.0,2.0,True,104806.34,,,,
H-011461,P-011461,1991.0,brick,109.0,1.0,False,92160.29,,,,
H-011463,P-011463,1993.0,brick,204.0,1.0,True,160479.38,,,,
H-011466,P-011466,2012.0,brick,59.0,2.0,True,58690.72,,,,
H-011468,P-011468,2023.0,brick,40.0,2.0,False,35010.57,,,,
C-011471,P-011471,,,,,,,warehouse,B,1722180.62,1950792.62
H-011473,P-011473,1972.0,concrete,51.0,1.0,False,48169.82,,,,
C-011477,P-011477,,,,,,,warehouse,A,2118652.97,1235309.9
H-011478,P-011478,2008.0,wood,66.0,1.0,False,44533.06,,,,
H-011481,P-011481,1987.0,brick,88.0,1.0,False,78594.89,,,,
H-011483,P-011483,2009.0,concrete,82.0,1.0,False,77313.54,,,,
H-011486,P-011486,2021.0,brick,70.0,2.0,True,56255.43,,,,
H-011489,P-011489,2010.0,concrete,61.0,1.0,True,46262.76,,,,
C-011490,P-011490,,,,,,,factory,C,566095.77,531342.76
C-011493,P-011493,,,,,,,retail,A,3871544.51,2466264.63
H-011495,P-011495,2008.0,brick,84.0,2.0,True,95066.9,,,,
H-011496,P-011496,1972.0,concrete,138.0,1.0,True,101054.43,,,,
H-011498,P-011498,1974.0,brick,153.0,2.0,True,108063.84,,,,
H-011501,P-011501,1981.0,brick,119.0,2.0,False,93388.12,,,,
H-011502,P-011502,2015.0,concrete,136.0,1.0,False,146452.02,,,,
C-011506,P-011506,,,,,,,warehouse,None,860651.61,492352.85
C-011507,P-011507,,,,,,,office,A,4332601.54,475051.89
H-011511,P-011511,1996.0,brick,121.0,2.0,False,89534.29,,,,
H-011512,P-011512,1998.0,wood,136.0,2.0,True,133573.54,,,,
C-011518,P-011518,,,,,,,factory,A,3686741.62,2019527.4
C-011519,P-011519,,,,,,,office,C,2947710.89,2177826.17
H-011521,P-011521,2019.0,brick,116.0,2.0,True,113408.73,,,,
H-011522,P-011522,1996.0,brick,80.0,2.0,False,61545.42,,,,
C-011523,P-011523,,,,,,,retail,C,1015890.12,1424101.66
H-011524,P-011524,2021.0,wood,40.0,2.0,False,37799.16,,,,
H-011526,P-011526,1965.0,brick,92.0,1.0,True,102954.84,,,,
H-011530,P-011530,2020.0,brick,109.0,2.0,False,133505.73,,,,
H-011532,P-011532,2004.0,brick,70.0,1.0,True,59210.82,,,,
H-011534,P-011534,1986.0,brick,129.0,1.0,True,93820.72,,,,
H-011538,P-011538,2019.0,brick,40.0,2.0,True,26637.41,,,,
H-011540,P-011540,2013.0,brick,95.0,1.0,False,97812.2,,,,
C-011544,P-011544,,,,,,,office,None,1540953.53,1723027.76
H-011545,P-011545,1978.0,brick,85.0,2.0,False,91381.55,,,,
H-011547,P-011547,2020.0,concrete,192.0,2.0,True,162206.54,,,,
C-011548,P-011548,,,,,,,warehouse,A,1560938.06,2256057.2
C-011551,P-011551,,,,,,,office,C,2682394.54,265284.02
H-011553,P-011553,2022.0,concrete,82.0,1.0,False,70529.92,,,,
H-011554,P-011554,2007.0,concrete,91.0,2.0,False,95069.95,,,,
H-011555,P-011555,1968.0,brick,40.0,2.0,False,44206.22,,,,
H-011559,P-011559,2015.0,brick,201.0,1.0,True,181381.11,,,,
H-011561,P-011561,2007.0,brick,75.0,2.0,True,82430.92,,,,
H-011567,P-011567,1984.0,brick,109.0,2.0,True,119937.7,,,,
H-011569,P-011569,1996.0,concrete,60.0,2.0,True,70321.11,,,,
C-011570,P-011570,,,,,,,warehouse,B,1783149.22,686062.96
C-011574,P-011574,,,,,,,warehouse,A,3190054.98,1540867.58
H-011575,P-011575,1994.0,brick,85.0,3.0,True,84263.45,,,,
H-011577,P-011577,2017.0,brick,82.0,2.0,True,62610.16,,,,
H-011580,P-011580,1994.0,brick,164.0,1.0,False,103178.5,,,,
C-011582,P-011582,,,,,,,warehouse,B,2638051.59,820331.82
C-011584,P-011584,,,,,,,warehouse,B,512929.4,2222232.13
H-011585,P-011585,2020.0,concrete,125.0,2.0,False,97022.15,,,,
C-011590,P-011590,,,,,,,office,C,4822939.25,2356539.61
C-011591,P-011591,,,,,,,factory,None,1392038.16,348239.31
H-011592,P-011592,1988.0,brick,172.0,1.0,True,146322.62,,,,
H-011593,P-011593,1967.0,brick,123.0,1.0,True,114461.06,,,,
H-011595,P-011595,1967.0,brick,146.0,1.0,True,141352.04,,,,
H-011596,P-011596,2015.0,concrete,148.0,1.0,False,110007.5,,,,
C-011597,P-011597,,,,,,,retail,A,1448654.28,763422.68
H-011599,P-011599,2018.0,concrete,128.0,1.0,False,132618.28,,,,
C-011601,P-011601,,,,,,,office,A,3090081.58,2084650.7
C-011602,P-011602,,,,,,,factory,B,2512532.29,65221.37
H-011605,P-011605,1994.0,concrete,75.0,1.0,True,96237.89,,,,
H-011608,P-011608,1985.0,brick,103.0,1.0,True,88975.7,,,,
H-011610,P-011610,1970.0,concrete,166.0,1.0,True,139957.85,,,,
C-011622,P-011622,,,,,,,warehouse,C,2858056.22,1199402.05
C-011624,P-011624,,,,,,,retail,A,4879539.95,1482575.04
C-011630,P-011630,,,,,,,warehouse,B,193557.86,1097613.98
C-011631,P-011631,,,,,,,office,C,4152602.76,1287923.57
H-011636,P-011636,2005.0,brick,94.0,2.0,True,74427.43,,,,
H-011638,P-011638,1982.0,brick,110.0,1.0,True,115532.36,,,,
H-011639,P-011639,1986.0,brick,97.0,1.0,True,70138.0,,,,
C-011640,P-011640,,,,,,,warehouse,A,2908046.54,2173920.97
C-011642,P-011642,,,,,,,warehouse,B,1594539.65,2126713.66
C-011644,P-011644,,,,,,,office,None,653298.88,376618.2
H-011645,P-011645,2005.0,brick,88.0,1.0,False,86469.1,,,,
H-011646,P-011646,1997.0,wood,145.0,2.0,True,137106.1,,,,
H-011648,P-011648,2008.0,concrete,129.0,1.0,False,162564.84,,,,
H-011651,P-011651,2015.0,brick,129.0,3.0,True,110207.73,,,,
H-011653,P-011653,2003.0,brick,40.0,1.0,False,32650.29,,,,
H-011654,P-011654,1972.0,concrete,131.0,1.0,True,100953.04,,,,
H-011656,P-011656,2002.0,brick,64.0,3.0,True,52952.27,,,,
H-011658,P-011658,1986.0,brick,106.0,2.0,False,66317.5,,,,
H-011659,P-011659,1968.0,brick,119.0,2.0,True,87345.86,,,,
C-011661,P-011661,,,,,,,factory,B,2638559.19,198397.29
H-011663,P-011663,1996.0,concrete,125.0,3.0,True,123814.31,,,,
C-011665,P-011665,,,,,,,office,C,4094835.2,484329.58
H-011666,P-011666,2000.0,brick,135.0,2.0,False,110144.85,,,,
H-011668,P-011668,1990.0,brick,179.0,2.0,True,130707.81,,,,
C-011669,P-011669,,,,,,,warehouse,A,3971977.7,2387911.89
H-011670,P-011670,2013.0,brick,152.0,2.0,False,133836.88,,,,
C-011675,P-011675,,,,,,,office,None,442702.93,1940291.86
H-011676,P-011676,1988.0,brick,116.0,1.0,True,118894.72,,,,
H-011677,P-011677,1973.0,concrete,41.0,2.0,True,33842.87,,,,
H-011678,P-011678,2007.0,brick,107.0,1.0,True,93360.11,,,,
C-011680,P-011680,,,,,,,office,B,4895366.94,2259245.01
C-011681,P-011681,,,,,,,office,C,1548470.55,1059223.05
H-011683,P-011683,1975.0,brick,110.0,1.0,True,76421.95,,,,
H-011684,P-011684,2000.0,brick,99.0,1.0,False,104639.73,,,,
H-011685,P-011685,1973.0,brick,209.0,3.0,True,228294.67,,,,
H-011686,P-011686,1972.0,brick,177.0,1.0,True,136663.73,,,,
C-011687,P-011687,,,,,,,office,A,425995.58,890923.36
H-011688,P-011688,1972.0,brick,145.0,2.0,False,105917.25,,,,
H-011695,P-011695,1999.0,brick,77.0,2.0,True,58214.2,,,,
C-011697,P-011697,,,,,,,office,C,1514192.08,461690.04
H-011700,P-011700,1977.0,brick,62.0,2.0,False,52117.32,,,,
C-011701,P-011701,,,,,,,office,A,4831740.21,970225.29
C-011703,P-011703,,,,,,,office,B,3405381.45,2077686.14
H-011706,P-011706,1979.0,brick,151.0,3.0,True,163627.52,,,,
H-011708,P-011708,1965.0,brick,58.0,1.0,False,41703.03,,,,
H-011711,P-011711,2019.0,brick,74.0,2.0,False,72557.38,,,,
H-011712,P-011712,1996.0,brick,102.0,2.0,True,84830.48,,,,
C-011714,P-011714,,,,,,,warehouse,B,3635921.71,1194928.88
C-011715,P-011715,,,,,,,warehouse,B,582468.85,1290600.81
H-011718,P-011718,2015.0,concrete,138.0,3.0,False,101271.43,,,,
H-011721,P-011721,2019.0,concrete,133.0,2.0,False,98829.09,,,,
H-011722,P-011722,1983.0,brick,137.0,2.0,True,98723.55,,,,
H-011723,P-011723,2018.0,brick,58.0,2.0,True,63048.73,,,,
H-011728,P-011728,2014.0,brick,95.0,3.0,True,106408.08,,,,
H-011730,P-011730,2004.0,wood,66.0,2.0,True,68382.14,,,,
H-011739,P-011739,1980.0,brick,86.0,2.0,False,65372.67,,,,
C-011740,P-011740,,,,,,,office,C,629734.22,1183608.32
H-011741,P-011741,2021.0,brick,141.0,2.0,False,143820.05,,,,
H-011742,P-011742,2022.0,brick,45.0,1.0,True,46555.1,,,,
H-011744,P-011744,1985.0,brick,82.0,2.0,True,99441.67,,,,
C-011745,P-011745,,,,,,,factory,None,4681685.41,962682.18
H-011751,P-011751,1994.0,brick,113.0,1.0,False,110242.26,,,,
H-011753,P-011753,1994.0,brick,134.0,2.0,True,115181.77,,,,
H-011754,P-011754,1999.0,concrete,157.0,3.0,True,100500.41,,,,
H-011758,P-011758,1969.0,concrete,104.0,3.0,True,79089.07,,,,
C-011759,P-011759,,,,,,,warehouse,C,3434948.92,1243450.03
H-011760,P-011760,1982.0,concrete,40.0,3.0,False,46141.99,,,,
H-011762,P-011762,1974.0,brick,67.0,4.0,False,58206.34,,,,
H-011763,P-011763,1978.0,concrete,102.0,1.0,True,98972.67,,,,
H-011768,P-011768,1998.0,brick,136.0,2.0,True,131280.51,,,,
C-011771,P-011771,,,,,,,factory,None,3468443.56,597515.9
H-011773,P-011773,1986.0,concrete,108.0,2.0,False,102206.32,,,,
H-011775,P-011775,1998.0,brick,192.0,1.0,False,156121.21,,,,
C-011776,P-011776,,,,,,,office,None,2411492.62,63169.18
H-011780,P-011780,1992.0,concrete,111.0,2.0,False,128199.09,,,,
H-011784,P-011784,2012.0,brick,209.0,2.0,False,168014.27,,,,
H-011787,P-011787,2022.0,concrete,62.0,2.0,True,48862.22,,,,
H-011792,P-011792,1975.0,brick,160.0,2.0,False,152223.41,,,,
C-011794,P-011794,,,,,,,office,C,2745808.95,213819.42
H-011796,P-011796,2014.0,brick,130.0,3.0,False,114366.96,,,,
H-011800,P-011800,1999.0,brick,121.0,2.0,True,123583.24,,,,
H-011802,P-011802,1967.0,brick,134.0,2.0,True,114458.31,,,,
H-011804,P-011804,1974.0,brick,42.0,1.0,False,32429.82,,,,
H-011807,P-011807,1998.0,concrete,120.0,1.0,True,68878.41,,,,
H-011808,P-011808,1984.0,concrete,50.0,2.0,False,48257.85,,,,
C-011809,P-011809,,,,,,,retail,A,2703297.6,1839693.28
H-011811,P-011811,1971.0,concrete,122.0,1.0,True,70646.58,,,,
H-011812,P-011812,1977.0,wood,72.0,1.0,True,59149.33,,,,
H-011817,P-011817,1972.0,concrete,175.0,1.0,True,192061.67,,,,
C-011819,P-011819,,,,,,,warehouse,A,2650713.61,691893.94
H-011820,P-011820,2021.0,concrete,117.0,1.0,False,89626.08,,,,
C-011825,P-011825,,,,,,,warehouse,B,2802043.11,1902170.06
H-011832,P-011832,2023.0,brick,109.0,3.0,True,109275.45,,,,
H-011833,P-011833,1980.0,concrete,85.0,2.0,False,80548.6,,,,
C-011834,P-011834,,,,,,,warehouse,A,4788256.0,650068.15
H-011836,P-011836,2006.0,brick,77.0,2.0,False,67660.4,,,,
H-011840,P-011840,2017.0,brick,155.0,2.0,False,152118.42,,,,
H-011843,P-011843,2012.0,concrete,134.0,2.0,True,93869.75,,,,
H-011849,P-011849,1974.0,brick,95.0,1.0,False,83207.5,,,,
H-011852,P-011852,1989.0,concrete,152.0,2.0,True,129344.41,,,,
H-011854,P-011854,1999.0,brick,141.0,3.0,True,109587.7,,,,
H-011855,P-011855,2002.0,brick,155.0,2.0,False,164043.18,,,,
H-011856,P-011856,1992.0,brick,116.0,2.0,True,113745.09,,,,
H-011858,P-011858,1997.0,wood,102.0,2.0,True,75401.35,,,,
C-011859,P-011859,,,,,,,warehouse,None,1382829.81,501996.01
H-011860,P-011860,2020.0,concrete,154.0,1.0,False,145070.51,,,,
H-011861,P-011861,2016.0,brick,102.0,2.0,True,85218.84,,,,
H-011863,P-011863,1975.0,brick,66.0,1.0,True,69446.15,,,,
H-011864,P-011864,2006.0,brick,166.0,2.0,False,153396.55,,,,
C-011866,P-011866,,,,,,,warehouse,B,2028219.91,787714.79
H-011868,P-011868,2002.0,brick,149.0,2.0,False,131779.94,,,,
H-011869,P-011869,2010.0,brick,127.0,3.0,True,73540.01,,,,
H-011870,P-011870,2016.0,concrete,99.0,2.0,False,126267.59,,,,
H-011872,P-011872,2019.0,concrete,176.0,1.0,True,167133.55,,,,
H-011873,P-011873,2021.0,brick,116.0,2.0,True,112852.35,,,,
C-011874,P-011874,,,,,,,retail,B,3058539.34,1929299.13
H-011875,P-011875,1969.0,brick,147.0,3.0,False,139540.63,,,,
H-011878,P-011878,1978.0,brick,55.0,2.0,True,42927.63,,,,
C-011879,P-011879,,,,,,,warehouse,B,549095.4,645539.87
H-011880,P-011880,1979.0,brick,77.0,3.0,False,71731.05,,,,
C-011881,P-011881,,,,,,,warehouse,A,1087922.23,1903584.25
H-011883,P-011883,1968.0,brick,113.0,3.0,True,115474.94,,,,
H-011889,P-011889,1997.0,wood,162.0,2.0,True,121818.29,,,,
H-011890,P-011890,2014.0,concrete,144.0,2.0,True,125389.13,,,,
H-011892,P-011892,1998.0,concrete,151.0,1.0,True,112496.94,,,,
H-011893,P-011893,1976.0,concrete,49.0,1.0,False,40660.43,,,,
H-011895,P-011895,1969.0,brick,67.0,1.0,True,63178.61,,,,
H-011897,P-011897,2001.0,concrete,123.0,2.0,False,96152.82,,,,
H-011899,P-011899,2004.0,brick,40.0,2.0,True,27723.26,,,,
C-011901,P-011901,,,,,,,warehouse,C,1414927.32,1275106.73
C-011906,P-011906,,,,,,,factory,C,4070922.57,106398.08
H-011907,P-011907,1979.0,brick,151.0,1.0,False,122412.36,,,,
H-011912,P-011912,1973.0,brick,63.0,2.0,True,51237.04,,,,
H-011914,P-011914,2016.0,brick,40.0,1.0,False,47833.75,,,,
H-011921,P-011921,2019.0,brick,133.0,2.0,True,121364.68,,,,
C-011925,P-011925,,,,,,,office,B,1586336.22,1467627.7
H-011927,P-011927,2011.0,brick,133.0,3.0,False,123098.8,,,,
H-011931,P-011931,1974.0,brick,115.0,1.0,True,87403.92,,,,
H-011934,P-011934,2022.0,brick,91.0,1.0,True,77828.8,,,,
H-011937,P-011937,1995.0,brick,204.0,2.0,False,228315.93,,,,
H-011938,P-011938,1986.0,brick,103.0,1.0,False,66323.45,,,,
