vehicle_id,policy_id,make,model,year,annual_mileage,telematics_score,night_driving_pct,hard_brakes_per_100km,overspeed_events_per_100km,phone_use_pct
V-009570,P-009570,Volkswagen,Golf,2013,11188,64.8,0.222,0.6,0.9,0.183
V-009573,P-009573,Dacia,Duster,2012,24899,53.4,0.423,2.1,9.0,0.129
V-009574,P-009574,Dacia,Sandero,2010,13458,67.4,0.238,7.3,0.9,0.117
V-009577,P-009577,Renault,Captur,2010,17769,73.3,0.55,7.7,1.2,0.059
V-009579,P-009579,Volkswagen,Passat,2022,15100,70.7,0.244,2.0,1.2,0.612
V-009580,P-009580,Volkswagen,Golf,2012,10712,55.3,0.37,4.7,2.9,0.222
V-009582,P-009582,Renault,Captur,2011,2000,58.6,0.222,4.9,4.2,0.345
V-009584,P-009584,Renault,Megane,2023,13269,47.5,0.232,1.9,0.6,0.311
V-009585,P-009585,Renault,Megane,2018,20170,75.6,0.415,11.5,3.5,0.199
V-009587,P-009587,Renault,Captur,2016,24485,63.4,0.459,5.0,5.3,0.168
V-009589,P-009589,Toyota,Yaris,2013,2000,93.6,0.249,10.4,1.2,0.129
V-009590,P-009590,Skoda,Fabia,2014,14572,91.4,0.332,1.6,2.6,0.169
V-009596,P-009596,Skoda,Superb,2010,21414,73.0,0.359,4.6,1.5,0.125
V-009600,P-009600,Toyota,Yaris,2018,11056,92.8,0.355,9.3,1.0,0.612
V-009605,P-009605,Volkswagen,Golf,2010,9985,48.3,0.365,10.3,0.3,0.661
V-009606,P-009606,Volkswagen,Polo,2011,10988,75.8,0.145,1.7,8.5,0.282
V-009610,P-009610,Skoda,Fabia,2011,22840,69.8,0.404,1.4,2.2,0.297
V-009611,P-009611,Toyota,Yaris,2008,16375,42.1,0.172,9.4,2.3,0.62
V-009612,P-009612,Volkswagen,Golf,2014,11994,71.4,0.169,3.1,0.2,0.045
V-009617,P-009617,Skoda,Fabia,2008,4604,70.2,0.122,4.4,5.8,0.187
V-009620,P-009620,Dacia,Duster,2011,8337,69.7,0.4,4.0,1.3,0.533
V-009621,P-009621,Volkswagen,Polo,2011,17056,76.6,0.501,3.6,2.3,0.408
V-009622,P-009622,Volkswagen,Golf,2013,9472,86.8,0.106,9.5,3.5,0.094
V-009624,P-009624,Toyota,Yaris,2022,6714,91.1,0.369,0.5,0.7,0.215
V-009625,P-009625,Toyota,Corolla,2021,9743,66.1,0.143,1.0,1.4,0.47
V-009626,P-009626,Dacia,Logan,2013,6902,87.2,0.269,2.0,0.3,0.168
V-009631,P-009631,Volkswagen,Passat,2020,8522,64.0,0.535,1.2,0.2,0.051
V-009633,P-009633,Toyota,Corolla,2013,13280,77.5,0.431,2.9,2.5,0.356
V-009637,P-009637,Dacia,Logan,2016,8138,65.3,0.463,3.4,1.6,0.241
V-009638,P-009638,Volkswagen,Golf,2021,14858,78.9,0.202,6.4,0.7,0.134
V-009639,P-009639,Volkswagen,Passat,2022,5556,69.0,0.369,3.2,0.2,0.387
V-009640,P-009640,Skoda,Fabia,2014,7878,72.6,0.311,3.1,1.1,0.277
V-009641,P-009641,Dacia,Logan,2016,12037,50.5,0.289,2.4,2.9,0.362
V-009644,P-009644,Toyota,RAV4,2014,9466,61.2,0.206,1.6,2.3,0.235
V-009645,P-009645,Skoda,Fabia,2015,15274,78.2,0.163,1.5,1.1,0.279
V-009646,P-009646,Skoda,Octavia,2011,9026,56.2,0.166,10.4,1.3,0.427
V-009650,P-009650,Renault,Megane,2007,7827,72.4,0.136,4.6,0.1,0.121
V-009652,P-009652,Renault,Captur,2006,13190,76.1,0.222,17.8,2.7,0.55
V-009654,P-009654,Skoda,Fabia,2018,5269,59.5,0.415,1.9,3.1,0.115
V-009655,P-009655,Renault,Megane,2023,17437,60.5,0.303,2.9,6.3,0.151
V-009656,P-009656,Volkswagen,Polo,2021,8487,81.4,0.253,5.7,2.5,0.453
V-009657,P-009657,Dacia,Sandero,2015,16279,76.6,0.391,10.5,3.9,0.458
V-009658,P-009658,Dacia,Logan,2010,4895,85.8,0.48,14.6,2.8,0.143
V-009661,P-009661,Volkswagen,Passat,2019,12019,46.7,0.262,3.5,4.2,0.176
V-009662,P-009662,Skoda,Octavia,2012,29488,93.1,0.47,3.2,0.4,0.282
V-009664,P-009664,Volkswagen,Polo,2022,13508,85.2,0.202,7.5,1.2,0.231
V-009665,P-009665,Dacia,Sandero,2007,8236,57.2,0.275,4.1,3.0,0.401
V-009667,P-009667,Skoda,Superb,2016,13432,92.0,0.371,4.9,2.6,0.154
V-009668,P-009668,Volkswagen,Passat,2012,3322,84.7,0.374,10.8,4.5,0.343
V-009670,P-009670,Toyota,Corolla,2016,14916,87.7,0.688,5.8,0.1,0.365
V-009671,P-009671,Toyota,Corolla,2018,14789,47.7,0.137,5.4,1.0,0.105
V-009673,P-009673,Toyota,RAV4,2013,17365,65.4,0.458,3.9,3.4,0.308
V-009674,P-009674,Volkswagen,Polo,2013,13727,70.9,0.371,12.0,1.1,0.287
V-009676,P-009676,Skoda,Fabia,2010,2000,62.1,0.105,3.7,1.2,0.066
V-009678,P-009678,Volkswagen,Polo,2019,22010,86.8,0.562,3.0,1.3,0.279
V-009680,P-009680,Dacia,Duster,2008,4098,66.5,0.145,4.2,4.3,0.154
V-009684,P-009684,Dacia,Duster,2014,6341,68.4,0.084,1.6,6.0,0.4
V-009685,P-009685,Dacia,Duster,2019,24509,88.5,0.165,6.1,0.7,0.065
V-009690,P-009690,Toyota,Yaris,2014,6974,80.0,0.348,4.3,3.2,0.148
V-009692,P-009692,Renault,Captur,2012,7767,51.2,0.584,4.4,1.4,0.321
V-009693,P-009693,Renault,Megane,2017,8196,80.1,0.543,1.0,0.1,0.218
V-009700,P-009700,Skoda,Octavia,2017,22663,89.5,0.125,1.4,2.7,0.381
V-009702,P-009702,Toyota,Yaris,2024,4924,72.4,0.492,6.3,4.1,0.576
V-009703,P-009703,Volkswagen,Golf,2009,12627,78.5,0.37,1.3,1.1,0.317
V-009704,P-009704,Toyota,RAV4,2008,12255,69.3,0.073,4.2,0.1,0.129
V-009710,P-009710,Toyota,RAV4,2009,10198,67.0,0.244,5.6,2.1,0.25
V-009712,P-009712,Volkswagen,Polo,2008,19760,56.9,0.212,5.2,5.0,0.395
V-009713,P-009713,Renault,Clio,2020,6496,57.1,0.115,1.2,0.5,0.251
V-009716,P-009716,Volkswagen,Passat,2019,15901,70.6,0.453,8.8,0.5,0.313
V-009717,P-009717,Volkswagen,Polo,2011,18249,90.3,0.766,3.3,1.2,0.291
V-009718,P-009718,Volkswagen,Golf,2017,6702,62.3,0.437,0.7,2.1,0.062
V-009719,P-009719,Renault,Clio,2009,15415,75.9,0.231,4.9,4.2,0.317
V-009721,P-009721,Dacia,Logan,2015,17989,63.7,0.172,1.9,2.4,0.23
V-009722,P-009722,Renault,Captur,2016,11947,72.8,0.222,3.8,0.2,0.151
V-009723,P-009723,Renault,Captur,2019,16200,81.1,0.371,10.4,0.8,0.099
V-009725,P-009725,Renault,Clio,2008,12355,76.7,0.107,0.9,0.1,0.129
V-009726,P-009726,Toyota,Yaris,2021,6048,89.1,0.095,7.7,1.1,0.132
V-009727,P-009727,Renault,Captur,2022,15701,53.5,0.187,1.1,2.8,0.348
V-009728,P-009728,Skoda,Octavia,2018,11351,63.0,0.225,6.2,8.5,0.343
V-009729,P-009729,Toyota,Corolla,2017,9298,70.4,0.344,1.4,2.0,0.11
V-009731,P-009731,Renault,Captur,2015,10256,72.4,0.548,3.4,0.9,0.28
V-009732,P-009732,Dacia,Duster,2020,8535,43.3,0.524,1.2,4.8,0.525
V-009737,P-009737,Renault,Megane,2022,6203,37.5,0.516,3.6,1.1,0.139
V-009740,P-009740,Dacia,Logan,2005,7946,76.7,0.335,5.0,0.4,0.46
V-009741,P-009741,Renault,Captur,2010,2000,67.8,0.333,2.8,1.7,0.255
V-009745,P-009745,Dacia,Logan,2006,14944,60.4,0.286,3.7,0.7,0.553
V-009746,P-009746,Skoda,Octavia,2020,23545,71.6,0.248,1.6,1.9,0.231
V-009748,P-009748,Renault,Captur,2021,15126,73.9,0.431,3.7,2.5,0.209
V-009749,P-009749,Volkswagen,Passat,2006,10081,65.8,0.503,9.3,3.8,0.217
V-009751,P-009751,Skoda,Octavia,2012,13673,65.6,0.463,2.0,0.7,0.363
V-009754,P-009754,Renault,Captur,2012,8954,37.0,0.264,12.0,5.8,0.255
V-009756,P-009756,Volkswagen,Passat,2021,8059,87.7,0.09,3.9,3.1,0.116
V-009759,P-009759,Toyota,RAV4,2015,21017,71.6,0.211,0.7,0.1,0.206
V-009760,P-009760,Volkswagen,Passat,2013,2000,61.6,0.133,2.2,3.8,0.189
V-009761,P-009761,Volkswagen,Passat,2009,10436,70.4,0.221,4.6,1.7,0.163
V-009766,P-009766,Volkswagen,Golf,2011,10242,79.5,0.315,1.4,2.4,0.342
V-009770,P-009770,Renault,Clio,2005,10441,91.3,0.292,4.3,0.4,0.288
V-009772,P-009772,Skoda,Fabia,2024,11633,79.6,0.454,3.1,3.9,0.137
V-009773,P-009773,Renault,Clio,2006,8292,55.4,0.109,2.3,2.0,0.536
V-009774,P-009774,Skoda,Octavia,2019,18041,53.0,0.058,1.1,0.5,0.433
V-009776,P-009776,Skoda,Octavia,2015,21367,97.9,0.395,3.7,0.5,0.345
V-009777,P-009777,Skoda,Superb,2010,6828,73.6,0.667,1.3,4.7,0.107
V-009779,P-009779,Renault,Megane,2020,20719,42.8,0.234,6.1,1.0,0.282
V-009780,P-009780,Toyota,Yaris,2018,16265,72.2,0.237,5.7,4.8,0.106
V-009781,P-009781,Toyota,Yaris,2009,13564,55.3,0.238,2.6,0.3,0.08
V-009785,P-009785,Renault,Megane,2016,16632,58.9,0.18,2.4,0.6,0.379
V-009787,P-009787,Renault,Megane,2016,12830,62.3,0.062,3.5,0.3,0.373
V-009788,P-009788,Dacia,Duster,2013,3503,78.9,0.404,5.5,0.3,0.194
V-009789,P-009789,Toyota,RAV4,2023,15898,58.8,0.282,9.7,7.3,0.389
V-009792,P-009792,Dacia,Duster,2020,5748,64.6,0.351,4.5,4.2,0.13
V-009793,P-009793,Skoda,Fabia,2010,2880,79.9,0.251,2.4,1.1,0.565
V-009799,P-009799,Volkswagen,Passat,2012,14503,76.2,0.092,8.3,7.7,0.182
V-009800,P-009800,Skoda,Superb,2022,3677,67.0,0.26,5.7,0.5,0.277
V-009801,P-009801,Toyota,Yaris,2017,5798,87.6,0.174,5.7,1.5,0.091
V-009802,P-009802,Renault,Megane,2023,12492,55.2,0.385,2.0,0.4,0.342
V-009808,P-009808,Skoda,Fabia,2011,21176,84.6,0.17,6.8,4.0,0.396
V-009809,P-009809,Volkswagen,Passat,2022,5832,67.2,0.378,1.7,2.0,0.173
V-009810,P-009810,Skoda,Superb,2023,19877,81.4,0.164,9.7,0.1,0.147
V-009811,P-009811,Renault,Captur,2013,14073,78.1,0.284,5.9,2.7,0.275
V-009812,P-009812,Skoda,Fabia,2008,14756,44.8,0.17,0.3,3.2,0.269
V-009813,P-009813,Dacia,Duster,2024,11438,52.6,0.127,5.9,0.2,0.169
V-009815,P-009815,Volkswagen,Passat,2009,13845,75.5,0.254,4.2,0.1,0.481
V-009816,P-009816,Renault,Megane,2006,2000,64.5,0.167,3.6,1.4,0.25
V-009817,P-009817,Renault,Megane,2010,5061,68.0,0.315,6.7,2.3,0.367
V-009818,P-009818,Volkswagen,Passat,2022,4436,77.8,0.435,2.0,1.4,0.351
V-009821,P-009821,Skoda,Superb,2006,12657,43.1,0.313,1.7,1.4,0.427
V-009824,P-009824,Dacia,Sandero,2012,9810,86.5,0.594,1.2,3.3,0.231
V-009825,P-009825,Toyota,Yaris,2017,9487,74.0,0.256,0.2,1.5,0.786
V-009829,P-009829,Volkswagen,Golf,2021,3803,59.3,0.226,2.1,0.1,0.327
V-009830,P-009830,Dacia,Duster,2011,12061,76.6,0.068,3.3,0.6,0.192
V-009831,P-009831,Toyota,Yaris,2011,8722,72.3,0.15,4.9,1.2,0.304
V-009832,P-009832,Toyota,Yaris,2010,13393,55.0,0.176,6.3,3.4,0.135
V-009833,P-009833,Toyota,Corolla,2008,3147,83.4,0.216,4.3,1.8,0.195
V-009835,P-009835,Renault,Captur,2013,23124,74.2,0.158,5.1,0.9,0.174
V-009837,P-009837,Renault,Megane,2017,9247,85.3,0.43,3.3,2.0,0.154
V-009841,P-009841,Volkswagen,Polo,2016,17431,65.0,0.105,3.0,5.6,0.312
V-009842,P-009842,Skoda,Octavia,2006,19397,64.4,0.241,6.3,5.6,0.172
V-009846,P-009846,Toyota,Yaris,2012,15274,75.6,0.093,2.1,5.3,0.459
V-009848,P-009848,Toyota,Yaris,2009,15874,64.7,0.358,2.8,0.7,0.306
V-009849,P-009849,Toyota,RAV4,2011,6664,54.9,0.155,5.9,5.3,0.058
V-009851,P-009851,Skoda,Octavia,2020,5835,84.5,0.505,3.4,1.7,0.26
V-009852,P-009852,Skoda,Fabia,2013,15727,92.0,0.331,3.7,1.3,0.206
V-009853,P-009853,Volkswagen,Polo,2013,14567,65.8,0.172,14.1,2.4,0.327
V-009858,P-009858,Renault,Captur,2005,8826,64.8,0.224,3.4,3.3,0.237
V-009859,P-009859,Volkswagen,Polo,2020,8718,71.9,0.151,6.2,0.4,0.136
V-009861,P-009861,Toyota,Corolla,2010,8264,74.8,0.215,7.1,0.3,0.252
V-009862,P-009862,Dacia,Duster,2008,9617,70.2,0.421,4.2,0.6,0.343
V-009864,P-009864,Volkswagen,Passat,2021,7015,74.2,0.186,1.3,0.3,0.244
V-009865,P-009865,Toyota,Yaris,2015,15328,91.0,0.197,1.0,3.2,0.35
V-009867,P-009867,Skoda,Fabia,2008,10591,70.1,0.426,0.9,0.3,0.165
V-009868,P-009868,Dacia,Logan,2015,7671,84.2,0.173,6.3,0.2,0.149
V-009872,P-009872,Renault,Megane,2010,15298,81.2,0.27,18.5,1.9,0.262
V-009874,P-009874,Dacia,Logan,2015,5687,87.4,0.627,2.6,2.2,0.227
V-009876,P-009876,Skoda,Octavia,2006,20111,83.3,0.241,13.6,0.1,0.35
V-009877,P-009877,Volkswagen,Passat,2023,13247,75.6,0.047,15.8,0.9,0.223
V-009879,P-009879,Skoda,Octavia,2016,10105,67.0,0.189,3.8,3.3,0.467
V-009880,P-009880,Dacia,Duster,2020,2823,68.4,0.63,2.4,1.7,0.188
V-009881,P-009881,Toyota,Corolla,2019,18639,58.6,0.316,4.5,1.4,0.355
V-009884,P-009884,Skoda,Superb,2016,14526,80.8,0.157,2.8,0.4,0.123
V-009885,P-009885,Skoda,Octavia,2008,6693,54.7,0.249,10.3,1.7,0.24
V-009886,P-009886,Skoda,Octavia,2021,9631,68.4,0.385,2.7,1.1,0.223
V-009887,P-009887,Renault,Megane,2007,18960,68.4,0.086,4.5,2.6,0.176
V-009890,P-009890,Dacia,Logan,2020,6795,70.8,0.348,10.8,1.1,0.384
V-009892,P-009892,Volkswagen,Polo,2009,12807,64.9,0.374,5.4,2.2,0.286
V-009894,P-009894,Skoda,Superb,2018,14226,73.1,0.381,1.7,6.4,0.138
V-009895,P-009895,Skoda,Fabia,2012,7224,73.1,0.254,2.1,4.0,0.483
V-009896,P-009896,Skoda,Fabia,2017,13619,73.4,0.441,1.3,1.7,0.195
V-009902,P-009902,Toyota,Corolla,2011,17582,78.3,0.408,6.2,1.1,0.178
V-009903,P-009903,Skoda,Fabia,2024,31556,72.9,0.214,1.7,4.2,0.437
V-009904,P-009904,Dacia,Logan,2016,10316,62.7,0.156,3.7,1.8,0.568
V-009905,P-009905,Renault,Captur,2024,12235,82.7,0.603,0.8,4.7,0.394
V-009906,P-009906,Renault,Megane,2010,9328,73.8,0.529,16.4,2.0,0.118
V-009909,P-009909,Dacia,Sandero,2018,14999,82.7,0.159,9.2,0.4,0.366
V-009911,P-009911,Dacia,Duster,2024,13669,65.8,0.234,2.9,8.1,0.384
V-009916,P-009916,Skoda,Fabia,2018,2000,59.3,0.038,0.5,0.7,0.3
V-009918,P-009918,Renault,Megane,2008,16298,82.8,0.295,2.9,3.7,0.097
V-009921,P-009921,Dacia,Sandero,2005,14259,54.9,0.541,9.0,0.2,0.358
V-009924,P-009924,Skoda,Superb,2005,4587,49.0,0.137,2.8,1.8,0.293
V-009925,P-009925,Dacia,Duster,2017,19522,49.4,0.098,4.7,2.6,0.065
V-009926,P-009926,Skoda,Superb,2011,10470,60.0,0.15,1.7,5.0,0.232
V-009930,P-009930,Skoda,Octavia,2013,10336,73.2,0.171,1.8,7.8,0.667
V-009931,P-009931,Dacia,Sandero,2014,2043,64.9,0.091,6.9,3.0,0.026
V-009934,P-009934,Volkswagen,Passat,2018,12521,55.3,0.461,11.3,4.5,0.11
V-009937,P-009937,Renault,Captur,2008,15251,81.3,0.109,3.9,1.6,0.244
V-009938,P-009938,Toyota,Yaris,2008,8217,76.8,0.537,8.9,3.8,0.32
V-009939,P-009939,Toyota,Corolla,2016,8080,62.5,0.017,1.5,2.5,0.275
V-009941,P-009941,Skoda,Fabia,2014,11965,82.0,0.385,2.2,1.3,0.449
V-009943,P-009943,Dacia,Sandero,2018,12775,73.4,0.251,3.8,5.0,0.045
V-009944,P-009944,Toyota,Yaris,2008,13095,61.6,0.099,0.4,0.9,0.366
V-009947,P-009947,Volkswagen,Passat,2015,19414,79.0,0.071,6.9,0.1,0.059
V-009950,P-009950,Dacia,Duster,2018,3843,63.8,0.537,8.1,3.6,0.053
V-009951,P-009951,Dacia,Logan,2020,19761,63.2,0.218,7.2,2.7,0.172
V-009954,P-009954,Volkswagen,Golf,2010,2841,74.0,0.318,3.9,1.1,0.46
V-009955,P-009955,Toyota,Corolla,2005,16182,63.7,0.476,7.5,1.5,0.08
V-009956,P-009956,Renault,Clio,2023,15802,78.7,0.267,10.8,6.8,0.171
V-009957,P-009957,Renault,Megane,2015,12521,74.6,0.475,13.4,5.3,0.159
V-009960,P-009960,Volkswagen,Polo,2006,7782,72.1,0.224,3.0,1.0,0.062
V-009961,P-009961,Dacia,Logan,2008,20009,73.8,0.174,3.6,1.3,0.292
V-009962,P-009962,Renault,Clio,2019,2000,65.6,0.417,4.7,0.6,0.431
V-009964,P-009964,Renault,Captur,2023,20062,73.4,0.293,8.3,5.6,0.401
V-009965,P-009965,Skoda,Fabia,2016,17701,55.6,0.092,3.3,0.7,0.036
V-009967,P-009967,Volkswagen,Passat,2022,13740,44.1,0.068,4.3,2.3,0.274
V-009972,P-009972,Dacia,Sandero,2009,15699,74.9,0.211,2.5,3.4,0.206
V-009973,P-009973,Dacia,Sandero,2016,10531,98.0,0.419,3.3,0.2,0.141
V-009977,P-009977,Skoda,Superb,2024,9951,71.2,0.088,1.8,1.2,0.302
V-009978,P-009978,Dacia,Sandero,2015,14772,55.2,0.156,5.5,1.1,0.399
V-009979,P-009979,Dacia,Sandero,2010,16618,77.6,0.163,2.0,0.4,0.489
V-009981,P-009981,Toyota,RAV4,2008,2521,74.0,0.119,1.8,1.0,0.203
V-009982,P-009982,Renault,Captur,2021,7416,88.6,0.371,1.9,3.4,0.273
V-009985,P-009985,Toyota,Yaris,2024,6483,57.3,0.372,3.3,1.9,0.277
V-009986,P-009986,Dacia,Logan,2019,28279,81.7,0.053,4.0,6.7,0.515
V-009989,P-009989,Renault,Megane,2022,11317,69.3,0.338,4.2,0.7,0.162
V-009991,P-009991,Skoda,Fabia,2013,17169,84.3,0.267,2.7,0.2,0.584
V-009996,P-009996,Dacia,Logan,2009,7316,58.8,0.367,1.0,2.6,0.373
V-009998,P-009998,Volkswagen,Golf,2015,8236,60.8,0.219,0.8,3.6,0.339
V-009999,P-009999,Renault,Megane,2022,18261,59.9,0.258,4.8,0.4,0.131
V-010000,P-010000,Dacia,Logan,2017,9581,57.4,0.358,1.4,0.6,0.114
V-010002,P-010002,Toyota,Corolla,2024,2000,56.7,0.614,7.4,0.8,0.085
V-010006,P-010006,Toyota,RAV4,2023,32193,70.6,0.417,11.6,3.4,0.151
V-010007,P-010007,Skoda,Octavia,2017,9800,54.0,0.091,3.4,1.8,0.191
V-010008,P-010008,Renault,Clio,2008,6062,98.0,0.157,1.9,0.5,0.098
V-010009,P-010009,Volkswagen,Golf,2010,9839,78.2,0.29,4.1,1.4,0.08
V-010010,P-010010,Toyota,Corolla,2022,11301,59.7,0.373,4.6,1.3,0.414
V-010011,P-010011,Skoda,Octavia,2015,20605,64.0,0.133,3.1,2.1,0.318
V-010013,P-010013,Skoda,Octavia,2021,8916,85.6,0.156,4.9,0.7,0.312
V-010015,P-010015,Skoda,Fabia,2024,14855,93.9,0.349,17.6,1.1,0.318
V-010016,P-010016,Skoda,Fabia,2014,4218,61.5,0.665,6.7,0.7,0.356
V-010017,P-010017,Volkswagen,Passat,2017,21077,79.2,0.152,6.4,0.7,0.554
V-010020,P-010020,Toyota,Corolla,2008,9398,68.4,0.149,8.2,5.5,0.222
V-010021,P-010021,Renault,Captur,2017,7879,64.5,0.335,5.7,2.0,0.46
V-010022,P-010022,Skoda,Superb,2014,12889,64.2,0.593,6.9,2.9,0.103
V-010023,P-010023,Renault,Captur,2010,10332,68.5,0.142,2.9,2.8,0.044
V-010029,P-010029,Volkswagen,Golf,2009,10931,68.5,0.172,6.0,8.6,0.448
V-010032,P-010032,Volkswagen,Polo,2016,7094,66.1,0.167,0.8,2.6,0.399
V-010033,P-010033,Toyota,Corolla,2023,5817,84.6,0.375,3.0,0.3,0.174
V-010035,P-010035,Renault,Clio,2021,2000,63.8,0.367,9.8,0.3,0.215
V-010040,P-010040,Dacia,Logan,2005,8640,59.9,0.292,4.6,0.6,0.101
V-010042,P-010042,Dacia,Logan,2018,12589,80.7,0.247,0.3,3.5,0.482
V-010044,P-010044,Renault,Captur,2017,16379,74.4,0.556,1.8,0.3,0.09
V-010047,P-010047,Volkswagen,Passat,2007,14795,68.0,0.452,3.4,6.5,0.225
V-010048,P-010048,Skoda,Superb,2012,10855,75.0,0.365,4.8,2.0,0.402
V-010050,P-010050,Dacia,Logan,2008,12537,73.1,0.218,3.4,2.9,0.508
V-010051,P-010051,Skoda,Octavia,2019,19191,59.0,0.112,5.0,0.2,0.333
V-010052,P-010052,Renault,Captur,2020,14124,58.9,0.213,1.0,1.7,0.482
V-010053,P-010053,Dacia,Logan,2010,8671,53.5,0.251,3.0,0.4,0.241
V-010054,P-010054,Renault,Megane,2012,14544,85.7,0.179,2.1,3.1,0.263
V-010055,P-010055,Dacia,Logan,2010,10215,72.4,0.186,10.2,0.6,0.034
V-010057,P-010057,Skoda,Fabia,2009,19334,76.2,0.308,2.3,4.4,0.212
V-010065,P-010065,Volkswagen,Golf,2008,7018,51.2,0.09,2.2,2.6,0.032
V-010067,P-010067,Dacia,Sandero,2014,17339,76.1,0.103,15.6,1.1,0.476
V-010069,P-010069,Toyota,Corolla,2016,9082,98.0,0.307,8.1,0.1,0.174
V-010070,P-010070,Dacia,Logan,2023,10865,64.9,0.272,2.3,3.7,0.112
V-010075,P-010075,Toyota,Corolla,2024,5934,63.4,0.175,0.8,5.9,0.262
V-010077,P-010077,Renault,Captur,2017,13124,59.3,0.447,1.4,7.8,0.042
V-010082,P-010082,Renault,Megane,2017,17709,67.6,0.495,2.8,1.2,0.197
V-010083,P-010083,Toyota,Yaris,2014,7081,84.5,0.693,11.0,2.8,0.694
V-010084,P-010084,Toyota,RAV4,2014,12118,61.0,0.672,5.4,3.1,0.076
V-010090,P-010090,Volkswagen,Polo,2011,19201,68.4,0.088,7.4,2.0,0.249
V-010092,P-010092,Renault,Clio,2016,11072,76.3,0.11,9.0,3.3,0.096
V-010093,P-010093,Dacia,Duster,2011,22121,65.4,0.329,4.3,2.7,0.184
V-010098,P-010098,Volkswagen,Passat,2007,10447,66.9,0.406,0.9,0.5,0.217
V-010100,P-010100,Toyota,Corolla,2014,8677,69.2,0.172,4.8,2.8,0.433
V-010102,P-010102,Skoda,Octavia,2022,6243,79.6,0.073,5.7,1.8,0.17
V-010103,P-010103,Toyota,Corolla,2020,8945,71.2,0.13,10.8,0.3,0.15
V-010108,P-010108,Skoda,Octavia,2016,9724,66.1,0.503,3.5,4.1,0.142
V-010110,P-010110,Skoda,Superb,2016,5416,60.6,0.14,9.3,8.3,0.374
V-010113,P-010113,Skoda,Octavia,2020,8454,51.7,0.309,3.9,0.6,0.32
V-010114,P-010114,Toyota,Yaris,2022,16412,70.1,0.068,4.1,7.8,0.268
V-010119,P-010119,Toyota,Yaris,2009,9451,64.2,0.071,2.9,1.1,0.188
V-010120,P-010120,Renault,Captur,2023,17463,56.1,0.383,3.3,2.4,0.038
V-010124,P-010124,Renault,Megane,2019,6636,80.3,0.127,5.1,2.9,0.162
V-010125,P-010125,Volkswagen,Passat,2017,13264,55.7,0.03,10.3,4.4,0.226
V-010126,P-010126,Toyota,Corolla,2009,13046,67.5,0.217,3.5,6.4,0.227
V-010128,P-010128,Dacia,Duster,2012,13241,82.4,0.282,2.6,1.9,0.281
V-010130,P-010130,Toyota,RAV4,2013,16920,78.1,0.405,3.8,1.8,0.423
V-010132,P-010132,Dacia,Logan,2005,14273,75.6,0.173,2.2,2.2,0.301
V-010134,P-010134,Toyota,Yaris,2006,4514,91.4,0.107,1.9,2.0,0.152
V-010135,P-010135,Dacia,Logan,2006,2000,76.8,0.24,3.2,1.0,0.596
V-010139,P-010139,Skoda,Fabia,2024,16462,67.9,0.244,5.8,0.5,0.309
V-010141,P-010141,Dacia,Duster,2024,9649,61.2,0.446,3.3,1.5,0.195
V-010142,P-010142,Skoda,Superb,2006,12265,79.0,0.156,1.3,4.3,0.301
V-010143,P-010143,Toyota,RAV4,2023,15869,77.2,0.373,2.2,3.1,0.091
V-010147,P-010147,Toyota,Corolla,2024,13491,79.0,0.161,2.9,4.5,0.235
V-010149,P-010149,Volkswagen,Passat,2005,16335,81.0,0.301,1.6,4.1,0.048
V-010153,P-010153,Volkswagen,Polo,2019,10023,74.6,0.242,12.4,2.5,0.244
V-010154,P-010154,Dacia,Duster,2007,23098,68.1,0.352,0.6,0.3,0.184
V-010157,P-010157,Skoda,Octavia,2019,11164,84.8,0.389,3.6,0.5,0.199
V-010161,P-010161,Toyota,Yaris,2012,11640,68.6,0.467,3.0,0.0,0.246
V-010162,P-010162,Skoda,Superb,2016,2341,56.7,0.686,5.4,0.8,0.07
V-010164,P-010164,Dacia,Logan,2023,5190,75.4,0.374,1.4,1.2,0.292
V-010165,P-010165,Volkswagen,Golf,2013,4765,75.0,0.132,4.8,3.8,0.419
V-010166,P-010166,Skoda,Fabia,2010,12784,66.7,0.549,2.2,1.7,0.279
V-010171,P-010171,Dacia,Duster,2017,22795,79.7,0.471,6.8,2.2,0.516
V-010172,P-010172,Volkswagen,Golf,2008,6263,86.5,0.181,3.3,3.9,0.094
V-010174,P-010174,Volkswagen,Passat,2022,23381,43.9,0.339,6.4,9.0,0.549
V-010176,P-010176,Skoda,Octavia,2017,19304,51.5,0.285,3.9,0.8,0.05
V-010179,P-010179,Toyota,Corolla,2022,13289,81.4,0.226,16.9,6.5,0.64
V-010180,P-010180,Renault,Megane,2018,10080,56.9,0.469,2.0,5.1,0.192
V-010181,P-010181,Skoda,Superb,2020,7561,77.3,0.074,1.0,0.9,0.039
V-010183,P-010183,Volkswagen,Polo,2006,10972,51.0,0.495,10.5,4.7,0.263
V-010184,P-010184,Dacia,Duster,2013,26650,82.3,0.372,2.8,7.2,0.316
V-010185,P-010185,Skoda,Octavia,2011,20417,76.0,0.391,5.6,0.4,0.161
V-010187,P-010187,Toyota,RAV4,2005,25419,63.3,0.037,4.2,3.7,0.123
V-010188,P-010188,Toyota,Yaris,2021,19323,65.9,0.375,2.7,2.0,0.258
V-010191,P-010191,Volkswagen,Golf,2017,14854,85.1,0.148,6.7,1.4,0.282
