coverage_id,policy_id,coverage_type,limit,deductible,premium_component
CV-0045664,P-008390,medical_payments,5000.0,200,56.57
CV-0045665,P-008391,personal_property,35000.0,500,35.03
CV-0045666,P-008391,liability,50000.0,100,60.06
CV-0045667,P-008391,loss_of_use,5000.0,250,52.87
CV-0045668,P-008392,liability_bi,50000.0,200,104.51
CV-0045669,P-008392,liability_pd,25000.0,200,77.33
CV-0045670,P-008392,collision,15000.0,0,64.41
CV-0045671,P-008392,comprehensive,15000.0,800,77.79
CV-0045672,P-008392,uninsured_motorist,25000.0,800,45.27
CV-0045673,P-008392,medical_payments,5000.0,200,82.39
CV-0045674,P-008393,dwelling,156102.16,1000,100.45
CV-0045675,P-008393,other_structures,15610.22,1000,57.62
CV-0045676,P-008393,personal_property,31220.43,500,75.29
CV-0045677,P-008393,loss_of_use,15610.22,250,66.55
CV-0045678,P-008393,personal_liability,100000.0,500,145.05
CV-0045679,P-008393,medical_payments,5000.0,500,51.27
CV-0045680,P-008394,dwelling,166185.94,1000,68.62
CV-0045681,P-008394,other_structures,16618.59,250,72.04
CV-0045682,P-008394,personal_property,33237.19,500,154.18
CV-0045683,P-008394,loss_of_use,16618.59,1500,149.22
CV-0045684,P-008394,personal_liability,100000.0,500,115.86
CV-0045685,P-008394,medical_payments,5000.0,500,66.19
CV-0045686,P-008395,dwelling,89890.88,500,88.69
CV-0045687,P-008395,other_structures,8989.09,250,69.19
CV-0045688,P-008395,personal_property,17978.18,1000,100.39
CV-0045689,P-008395,loss_of_use,8989.09,250,104.13
CV-0045690,P-008395,personal_liability,100000.0,1000,101.29
CV-0045691,P-008395,medical_payments,5000.0,1000,80.77
CV-0045692,P-008396,personal_property,15000.0,250,32.16
CV-0045693,P-008396,liability,50000.0,250,27.9
CV-0045694,P-008396,loss_of_use,5000.0,250,23.2
CV-0045695,P-008397,liability_bi,50000.0,200,84.86
CV-0045696,P-008397,liability_pd,25000.0,200,25.49
CV-0045697,P-008397,collision,15000.0,400,58.41
CV-0045698,P-008397,comprehensive,15000.0,800,47.69
CV-0045699,P-008397,uninsured_motorist,25000.0,0,43.75
CV-0045700,P-008397,medical_payments,5000.0,400,31.94
CV-0045701,P-008398,building,2222714.01,2500,356.58
CV-0045702,P-008398,contents,1777463.59,5000,428.53
CV-0045703,P-008398,business_interruption,889085.6,2500,411.43
CV-0045704,P-008398,equipment_breakdown,444542.8,5000,516.91
CV-0045705,P-008398,liability,250000.0,2500,459.98
CV-0045706,P-008399,liability_bi,50000.0,400,33.4
CV-0045707,P-008399,liability_pd,25000.0,400,54.6
CV-0045708,P-008399,collision,15000.0,800,59.63
CV-0045709,P-008399,comprehensive,15000.0,200,57.18
CV-0045710,P-008399,uninsured_motorist,25000.0,200,28.16
CV-0045711,P-008399,medical_payments,5000.0,400,35.06
CV-0045712,P-008400,personal_property,25000.0,250,44.12
CV-0045713,P-008400,liability,50000.0,100,39.93
CV-0045714,P-008400,loss_of_use,5000.0,100,40.4
CV-0045715,P-008401,dwelling,93525.25,250,64.71
CV-0045716,P-008401,other_structures,9352.52,500,108.82
CV-0045717,P-008401,personal_property,18705.05,1000,83.13
CV-0045718,P-008401,loss_of_use,9352.52,500,105.08
CV-0045719,P-008401,personal_liability,100000.0,500,92.18
CV-0045720,P-008401,medical_payments,5000.0,250,55.31
CV-0045721,P-008402,liability_bi,50000.0,400,77.22
CV-0045722,P-008402,liability_pd,25000.0,400,65.81
CV-0045723,P-008402,collision,15000.0,800,72.73
CV-0045724,P-008402,comprehensive,15000.0,800,81.94
CV-0045725,P-008402,uninsured_motorist,25000.0,800,67.48
CV-0045726,P-008402,medical_payments,5000.0,800,87.13
CV-0045727,P-008403,dwelling,87022.89,1000,86.06
CV-0045728,P-008403,other_structures,8702.29,500,89.2
CV-0045729,P-008403,personal_property,17404.58,1000,31.84
CV-0045730,P-008403,loss_of_use,8702.29,1000,96.59
CV-0045731,P-008403,personal_liability,100000.0,1500,43.73
CV-0045732,P-008403,medical_payments,5000.0,1000,47.6
CV-0045733,P-008404,liability_bi,50000.0,400,42.24
CV-0045734,P-008404,liability_pd,25000.0,400,66.29
CV-0045735,P-008404,collision,15000.0,200,116.23
CV-0045736,P-008404,comprehensive,15000.0,200,54.56
CV-0045737,P-008404,uninsured_motorist,25000.0,400,114.62
CV-0045738,P-008404,medical_payments,5000.0,400,45.94
CV-0045739,P-008405,liability_bi,50000.0,400,111.7
CV-0045740,P-008405,liability_pd,25000.0,200,128.45
CV-0045741,P-008405,collision,15000.0,400,129.6
CV-0045742,P-008405,comprehensive,15000.0,200,102.5
CV-0045743,P-008405,uninsured_motorist,25000.0,200,73.75
CV-0045744,P-008405,medical_payments,5000.0,200,72.83
CV-0045745,P-008406,personal_property,15000.0,250,17.4
CV-0045746,P-008406,liability,50000.0,100,16.46
CV-0045747,P-008406,loss_of_use,5000.0,500,20.04
CV-0045748,P-008407,liability_bi,50000.0,400,88.78
CV-0045749,P-008407,liability_pd,25000.0,200,99.43
CV-0045750,P-008407,collision,15000.0,400,80.93
CV-0045751,P-008407,comprehensive,15000.0,0,88.36
CV-0045752,P-008407,uninsured_motorist,25000.0,400,111.26
CV-0045753,P-008407,medical_payments,5000.0,400,51.68
CV-0045754,P-008408,building,4975312.58,2500,402.24
CV-0045755,P-008408,contents,627474.0,1000,828.14
CV-0045756,P-008408,business_interruption,1990125.03,2500,847.64
CV-0045757,P-008408,equipment_breakdown,995062.52,10000,854.03
CV-0045758,P-008408,liability,250000.0,2500,552.16
CV-0045759,P-008409,building,2965787.72,1000,431.78
CV-0045760,P-008409,contents,276546.33,2500,258.29
CV-0045761,P-008409,business_interruption,1186315.09,5000,375.13
CV-0045762,P-008409,equipment_breakdown,593157.54,2500,390.08
CV-0045763,P-008409,liability,250000.0,1000,438.89
CV-0045764,P-008410,liability_bi,50000.0,200,62.0
CV-0045765,P-008410,liability_pd,25000.0,400,75.22
CV-0045766,P-008410,collision,15000.0,400,42.05
CV-0045767,P-008410,comprehensive,15000.0,400,69.08
CV-0045768,P-008410,uninsured_motorist,25000.0,0,39.04
CV-0045769,P-008410,medical_payments,5000.0,200,75.78
CV-0045770,P-008411,dwelling,87067.72,250,57.16
CV-0045771,P-008411,other_structures,8706.77,500,49.55
CV-0045772,P-008411,personal_property,17413.54,250,105.87
CV-0045773,P-008411,loss_of_use,8706.77,250,46.17
CV-0045774,P-008411,personal_liability,100000.0,500,89.07
CV-0045775,P-008411,medical_payments,5000.0,1000,51.85
CV-0045776,P-008412,dwelling,128368.99,500,58.48
CV-0045777,P-008412,other_structures,12836.9,250,59.18
CV-0045778,P-008412,personal_property,25673.8,1500,95.98
CV-0045779,P-008412,loss_of_use,12836.9,1000,80.8
CV-0045780,P-008412,personal_liability,100000.0,250,102.28
CV-0045781,P-008412,medical_payments,5000.0,250,102.81
CV-0045782,P-008413,personal_property,25000.0,250,27.24
CV-0045783,P-008413,liability,50000.0,500,22.86
CV-0045784,P-008413,loss_of_use,5000.0,100,23.41
CV-0045785,P-008414,personal_property,35000.0,500,34.18
CV-0045786,P-008414,liability,50000.0,500,53.49
CV-0045787,P-008414,loss_of_use,5000.0,100,44.84
CV-0045788,P-008415,liability_bi,50000.0,200,127.6
CV-0045789,P-008415,liability_pd,25000.0,0,102.05
CV-0045790,P-008415,collision,15000.0,0,134.51
CV-0045791,P-008415,comprehensive,15000.0,200,40.6
CV-0045792,P-008415,uninsured_motorist,25000.0,200,60.08
CV-0045793,P-008415,medical_payments,5000.0,200,118.37
CV-0045794,P-008416,dwelling,97537.83,1500,74.28
CV-0045795,P-008416,other_structures,9753.78,500,110.46
CV-0045796,P-008416,personal_property,19507.57,1000,60.26
CV-0045797,P-008416,loss_of_use,9753.78,1000,57.71
CV-0045798,P-008416,personal_liability,100000.0,250,56.25
CV-0045799,P-008416,medical_payments,5000.0,500,58.5
CV-0045800,P-008417,liability_bi,50000.0,200,37.82
CV-0045801,P-008417,liability_pd,25000.0,800,37.63
CV-0045802,P-008417,collision,15000.0,200,57.0
CV-0045803,P-008417,comprehensive,15000.0,200,69.76
CV-0045804,P-008417,uninsured_motorist,25000.0,200,29.06
CV-0045805,P-008417,medical_payments,5000.0,200,50.72
CV-0045806,P-008418,personal_property,35000.0,100,51.75
CV-0045807,P-008418,liability,50000.0,250,71.72
CV-0045808,P-008418,loss_of_use,5000.0,500,55.22
CV-0045809,P-008419,personal_property,35000.0,500,57.0
CV-0045810,P-008419,liability,50000.0,250,49.36
CV-0045811,P-008419,loss_of_use,5000.0,250,54.59
CV-0045812,P-008420,liability_bi,50000.0,400,63.05
CV-0045813,P-008420,liability_pd,25000.0,400,74.32
CV-0045814,P-008420,collision,15000.0,400,76.82
CV-0045815,P-008420,comprehensive,15000.0,400,61.52
CV-0045816,P-008420,uninsured_motorist,25000.0,200,82.49
CV-0045817,P-008420,medical_payments,5000.0,400,42.73
CV-0045818,P-008421,personal_property,15000.0,500,38.18
CV-0045819,P-008421,liability,50000.0,250,15.23
CV-0045820,P-008421,loss_of_use,5000.0,100,35.86
CV-0045821,P-008422,dwelling,145277.62,500,69.32
CV-0045822,P-008422,other_structures,14527.76,250,130.71
CV-0045823,P-008422,personal_property,29055.52,500,56.0
CV-0045824,P-008422,loss_of_use,14527.76,500,44.06
CV-0045825,P-008422,personal_liability,100000.0,1500,39.76
CV-0045826,P-008422,medical_payments,5000.0,500,104.4
CV-0045827,P-008423,personal_property,35000.0,250,57.72
CV-0045828,P-008423,liability,50000.0,250,40.0
CV-0045829,P-008423,loss_of_use,5000.0,100,30.27
CV-0045830,P-008424,dwelling,68903.55,500,81.85
CV-0045831,P-008424,other_structures,6890.36,1000,91.16
CV-0045832,P-008424,personal_property,13780.71,1000,78.54
CV-0045833,P-008424,loss_of_use,6890.36,250,57.94
CV-0045834,P-008424,personal_liability,100000.0,1000,82.0
CV-0045835,P-008424,medical_payments,5000.0,1000,72.65
CV-0045836,P-008425,liability_bi,50000.0,200,30.57
CV-0045837,P-008425,liability_pd,25000.0,200,60.04
CV-0045838,P-008425,collision,15000.0,400,51.45
CV-0045839,P-008425,comprehensive,15000.0,0,21.74
CV-0045840,P-008425,uninsured_motorist,25000.0,800,42.34
CV-0045841,P-008425,medical_payments,5000.0,200,42.78
CV-0045842,P-008426,dwelling,172263.66,250,105.41
CV-0045843,P-008426,other_structures,17226.37,500,122.3
CV-0045844,P-008426,personal_property,34452.73,250,97.04
CV-0045845,P-008426,loss_of_use,17226.37,500,159.59
CV-0045846,P-008426,personal_liability,100000.0,500,123.33
CV-0045847,P-008426,medical_payments,5000.0,500,135.36
CV-0045848,P-008427,liability_bi,50000.0,400,72.02
CV-0045849,P-008427,liability_pd,25000.0,200,29.53
CV-0045850,P-008427,collision,15000.0,400,68.04
CV-0045851,P-008427,comprehensive,15000.0,400,39.12
CV-0045852,P-008427,uninsured_motorist,25000.0,200,70.2
CV-0045853,P-008427,medical_payments,5000.0,200,68.49
CV-0045854,P-008428,liability_bi,50000.0,400,63.75
CV-0045855,P-008428,liability_pd,25000.0,400,49.9
CV-0045856,P-008428,collision,15000.0,400,54.66
CV-0045857,P-008428,comprehensive,15000.0,200,61.11
CV-0045858,P-008428,uninsured_motorist,25000.0,800,47.73
CV-0045859,P-008428,medical_payments,5000.0,800,38.35
CV-0045860,P-008429,building,3170714.27,1000,654.23
CV-0045861,P-008429,contents,432309.28,1000,557.29
CV-0045862,P-008429,business_interruption,1268285.71,5000,255.22
CV-0045863,P-008429,equipment_breakdown,634142.85,2500,614.52
CV-0045864,P-008429,liability,250000.0,10000,675.67
CV-0045865,P-008430,building,1144620.49,5000,204.05
CV-0045866,P-008430,contents,1352964.92,5000,347.33
CV-0045867,P-008430,business_interruption,457848.19,1000,376.76
CV-0045868,P-008430,equipment_breakdown,228924.1,10000,417.73
CV-0045869,P-008430,liability,250000.0,10000,264.59
CV-0045870,P-008431,dwelling,177752.09,500,77.77
CV-0045871,P-008431,other_structures,17775.21,1000,95.32
CV-0045872,P-008431,personal_property,35550.42,1000,94.5
CV-0045873,P-008431,loss_of_use,17775.21,500,108.75
CV-0045874,P-008431,personal_liability,100000.0,500,143.38
CV-0045875,P-008431,medical_payments,5000.0,1000,79.03
CV-0045876,P-008432,liability_bi,50000.0,200,93.23
CV-0045877,P-008432,liability_pd,25000.0,200,83.94
CV-0045878,P-008432,collision,15000.0,400,69.87
CV-0045879,P-008432,comprehensive,15000.0,200,88.95
CV-0045880,P-008432,uninsured_motorist,25000.0,400,45.6
CV-0045881,P-008432,medical_payments,5000.0,200,100.72
CV-0045882,P-008433,building,284108.05,1000,213.95
CV-0045883,P-008433,contents,2242368.45,2500,310.11
CV-0045884,P-008433,business_interruption,113643.22,1000,224.78
CV-0045885,P-008433,equipment_breakdown,56821.61,5000,182.0
CV-0045886,P-008433,liability,250000.0,2500,236.29
CV-0045887,P-008434,liability_bi,50000.0,800,47.21
CV-0045888,P-008434,liability_pd,25000.0,200,58.59
CV-0045889,P-008434,collision,15000.0,200,45.41
CV-0045890,P-008434,comprehensive,15000.0,200,63.66
CV-0045891,P-008434,uninsured_motorist,25000.0,400,56.75
CV-0045892,P-008434,medical_payments,5000.0,800,25.38
CV-0045893,P-008435,building,3066597.8,2500,517.04
CV-0045894,P-008435,contents,1526755.68,5000,318.13
CV-0045895,P-008435,business_interruption,1226639.12,5000,614.86
CV-0045896,P-008435,equipment_breakdown,613319.56,5000,274.34
CV-0045897,P-008435,liability,250000.0,2500,523.86
CV-0045898,P-008436,dwelling,108897.23,1000,61.57
CV-0045899,P-008436,other_structures,10889.72,1000,96.39
CV-0045900,P-008436,personal_property,21779.45,1000,73.29
CV-0045901,P-008436,loss_of_use,10889.72,1000,32.81
CV-0045902,P-008436,personal_liability,100000.0,1000,87.76
CV-0045903,P-008436,medical_payments,5000.0,1500,80.74
CV-0045904,P-008437,liability_bi,50000.0,800,26.61
CV-0045905,P-008437,liability_pd,25000.0,0,79.65
CV-0045906,P-008437,collision,15000.0,400,71.53
CV-0045907,P-008437,comprehensive,15000.0,800,55.72
CV-0045908,P-008437,uninsured_motorist,25000.0,200,78.64
CV-0045909,P-008437,medical_payments,5000.0,400,38.04
CV-0045910,P-008438,personal_property,35000.0,250,50.86
CV-0045911,P-008438,liability,50000.0,250,29.59
CV-0045912,P-008438,loss_of_use,5000.0,100,53.82
CV-0045913,P-008439,building,3358214.08,2500,337.18
CV-0045914,P-008439,contents,1286356.21,5000,519.4
CV-0045915,P-008439,business_interruption,1343285.63,1000,226.36
CV-0045916,P-008439,equipment_breakdown,671642.82,2500,233.08
CV-0045917,P-008439,liability,250000.0,2500,771.43
CV-0045918,P-008440,personal_property,50000.0,100,57.61
CV-0045919,P-008440,liability,50000.0,100,55.89
CV-0045920,P-008440,loss_of_use,5000.0,250,53.89
CV-0045921,P-008441,dwelling,74815.2,1000,95.85
CV-0045922,P-008441,other_structures,7481.52,1000,80.08
CV-0045923,P-008441,personal_property,14963.04,500,48.31
CV-0045924,P-008441,loss_of_use,7481.52,1000,50.19
CV-0045925,P-008441,personal_liability,100000.0,1500,50.8
CV-0045926,P-008441,medical_payments,5000.0,500,75.02
CV-0045927,P-008442,liability_bi,50000.0,200,86.9
CV-0045928,P-008442,liability_pd,25000.0,400,42.11
CV-0045929,P-008442,collision,15000.0,200,43.74
CV-0045930,P-008442,comprehensive,15000.0,400,59.27
CV-0045931,P-008442,uninsured_motorist,25000.0,800,47.06
CV-0045932,P-008442,medical_payments,5000.0,800,36.93
CV-0045933,P-008443,liability_bi,50000.0,200,88.75
CV-0045934,P-008443,liability_pd,25000.0,0,97.09
CV-0045935,P-008443,collision,15000.0,200,118.78
CV-0045936,P-008443,comprehensive,15000.0,200,71.71
CV-0045937,P-008443,uninsured_motorist,25000.0,400,51.98
CV-0045938,P-008443,medical_payments,5000.0,0,96.44
CV-0045939,P-008444,personal_property,25000.0,250,56.15
CV-0045940,P-008444,liability,50000.0,250,38.22
CV-0045941,P-008444,loss_of_use,5000.0,100,48.88
CV-0045942,P-008445,dwelling,40792.03,250,38.38
CV-0045943,P-008445,other_structures,4079.2,1000,54.27
CV-0045944,P-008445,personal_property,8158.41,1000,59.52
CV-0045945,P-008445,loss_of_use,4079.2,1000,74.1
CV-0045946,P-008445,personal_liability,100000.0,1000,50.42
CV-0045947,P-008445,medical_payments,5000.0,1000,60.52
CV-0045948,P-008446,dwelling,45539.61,250,36.38
CV-0045949,P-008446,other_structures,4553.96,1000,40.38
CV-0045950,P-008446,personal_property,9107.92,500,72.82
CV-0045951,P-008446,loss_of_use,4553.96,1000,54.88
CV-0045952,P-008446,personal_liability,100000.0,250,78.15
CV-0045953,P-008446,medical_payments,5000.0,500,55.48
CV-0045954,P-008447,dwelling,41461.83,500,26.47
CV-0045955,P-008447,other_structures,4146.18,500,49.57
CV-0045956,P-008447,personal_property,8292.37,500,77.21
CV-0045957,P-008447,loss_of_use,4146.18,1000,76.79
CV-0045958,P-008447,personal_liability,100000.0,250,79.41
CV-0045959,P-008447,medical_payments,5000.0,250,54.95
CV-0045960,P-008448,liability_bi,50000.0,0,67.93
CV-0045961,P-008448,liability_pd,25000.0,400,66.48
CV-0045962,P-008448,collision,15000.0,0,87.05
CV-0045963,P-008448,comprehensive,15000.0,200,50.44
CV-0045964,P-008448,uninsured_motorist,25000.0,200,54.81
CV-0045965,P-008448,medical_payments,5000.0,0,77.49
CV-0045966,P-008449,liability_bi,50000.0,400,96.9
CV-0045967,P-008449,liability_pd,25000.0,400,88.49
CV-0045968,P-008449,collision,15000.0,200,102.91
CV-0045969,P-008449,comprehensive,15000.0,400,57.95
CV-0045970,P-008449,uninsured_motorist,25000.0,200,35.59
CV-0045971,P-008449,medical_payments,5000.0,200,87.39
CV-0045972,P-008450,dwelling,98253.58,1000,64.15
CV-0045973,P-008450,other_structures,9825.36,500,75.79
CV-0045974,P-008450,personal_property,19650.72,250,98.74
CV-0045975,P-008450,loss_of_use,9825.36,500,51.03
CV-0045976,P-008450,personal_liability,100000.0,250,115.96
CV-0045977,P-008450,medical_payments,5000.0,1500,117.77
CV-0045978,P-008451,building,4053078.88,5000,911.31
CV-0045979,P-008451,contents,2097851.93,2500,862.75
CV-0045980,P-008451,business_interruption,1621231.55,5000,734.49
CV-0045981,P-008451,equipment_breakdown,810615.78,2500,445.46
CV-0045982,P-008451,liability,250000.0,1000,838.21
CV-0045983,P-008452,building,4882582.4,5000,926.55
CV-0045984,P-008452,contents,872535.55,5000,723.87
CV-0045985,P-008452,business_interruption,1953032.96,1000,990.45
CV-0045986,P-008452,equipment_breakdown,976516.48,1000,492.02
CV-0045987,P-008452,liability,250000.0,1000,801.19
CV-0045988,P-008453,liability_bi,50000.0,0,46.39
CV-0045989,P-008453,liability_pd,25000.0,200,78.82
CV-0045990,P-008453,collision,15000.0,400,61.74
CV-0045991,P-008453,comprehensive,15000.0,200,101.17
CV-0045992,P-008453,uninsured_motorist,25000.0,200,74.21
CV-0045993,P-008453,medical_payments,5000.0,800,38.89
CV-0045994,P-008454,dwelling,136387.9,500,57.55
CV-0045995,P-008454,other_structures,13638.79,250,40.46
CV-0045996,P-008454,personal_property,27277.58,1500,129.97
CV-0045997,P-008454,loss_of_use,13638.79,500,87.38
CV-0045998,P-008454,personal_liability,100000.0,500,56.55
CV-0045999,P-008454,medical_payments,5000.0,250,70.86
CV-0046000,P-008455,liability_bi,50000.0,0,54.37
CV-0046001,P-008455,liability_pd,25000.0,400,45.8
CV-0046002,P-008455,collision,15000.0,0,26.06
CV-0046003,P-008455,comprehensive,15000.0,800,39.23
CV-0046004,P-008455,uninsured_motorist,25000.0,200,72.88
CV-0046005,P-008455,medical_payments,5000.0,400,36.01
CV-0046006,P-008456,dwelling,109442.04,250,108.7
CV-0046007,P-008456,other_structures,10944.2,500,99.94
CV-0046008,P-008456,personal_property,21888.41,500,48.81
CV-0046009,P-008456,loss_of_use,10944.2,250,114.16
CV-0046010,P-008456,personal_liability,100000.0,1000,55.3
CV-0046011,P-008456,medical_payments,5000.0,500,91.48
CV-0046012,P-008457,dwelling,154860.79,250,148.7
CV-0046013,P-008457,other_structures,15486.08,250,136.59
CV-0046014,P-008457,personal_property,30972.16,250,42.87
CV-0046015,P-008457,loss_of_use,15486.08,1000,136.15
CV-0046016,P-008457,personal_liability,100000.0,500,79.86
CV-0046017,P-008457,medical_payments,5000.0,1000,126.95
CV-0046018,P-008458,liability_bi,50000.0,800,55.39
CV-0046019,P-008458,liability_pd,25000.0,200,64.02
CV-0046020,P-008458,collision,15000.0,400,91.88
CV-0046021,P-008458,comprehensive,15000.0,400,37.64
CV-0046022,P-008458,uninsured_motorist,25000.0,0,29.63
CV-0046023,P-008458,medical_payments,5000.0,400,55.71
CV-0046024,P-008459,building,2555481.32,10000,416.81
CV-0046025,P-008459,contents,1432458.77,2500,643.35
CV-0046026,P-008459,business_interruption,1022192.53,2500,620.62
CV-0046027,P-008459,equipment_breakdown,511096.26,5000,447.0
CV-0046028,P-008459,liability,250000.0,2500,332.41
